frame.number	frame.time_relative	bthci_acl.chandle	bthci_acl.src.bd_addr	bthci_acl.dst.bd_addr	btl2cap.cid	btatt.opcode	btatt.handle	btatt.starting_handle	btatt.ending_handle	btatt.group_end_handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	btatt.characteristic_configuration_client	btatt.value	_ws.col.info
7488	14393.827000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9dbf74223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d2c22636c6f7564436f766572616765223a35372c2264656e73697479416c746974756465223a7b2276616c7565223a3434362e30333239323331313534313334342c22756eff697473223a224d45544552227d7d2a170a0456617279120f4163636570742d456e636f64696e672a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a150a0e782d6763732d70726f766964657212034443492a200a0c436f6e74656e742d5479706512106170706c69636174	Sent Write Command, Handle: 0x001b (Unknown)
7489	14393.828000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d80696f6e2f6a736f6e2a120a06507261676d6112086e6f2d63616368652a170a0f782d6672616d652d6f7074696f6e73120444454e592a3f0a0d43616368652d436f6e74726f6c122e6e6f2d63616368652c206e6f2d73746f72652c206d61782d6167653d302c206d7573742d726576616c69646174652a1a0a0f63662d63616368652dff737461747573120744594e414d49432a8b020a097265706f72742d746f12fd017b2267726f7570223a2263662d6e656c222c226d61785f616765223a3630343830302c22656e64706f696e7473223a5b7b2275726c223a2268747470733a2f	Sent Write Command, Handle: 0x001b (Unknown)
7490	14393.828000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d812f612e6e656c2e636c6f7564666c6172652e636f6d2f7265706f72742f76343f733d5869253246426254622532426d38496a64563668627941634c7555686b5071436441463175466b3778517151495a417749324f77623161694a6d72713671554e652532466d59627755746b75796a43507a67474c66764f647652343325324252445350516b4734644c697a6a486579344969253242416458646d317864ff4955736358326c6d73795553726325324668495677253344253344227d5d7d2a460a036e656c123f7b227265706f72745f746f223a2263662d6e656c222c2273756363	Sent Write Command, Handle: 0x001b (Unknown)
7491	14393.828000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d826573735f6672616374696f6e223a302e30312c226d61785f616765223a3630343830307d2a1e0a0663662d7261791214613064386365656435393562313536392d4d58502a210a16782d636f6e74656e742d747970652d6f7074696f6e7312076e6f736e6966662a250a0444617465121d5468752c203138204a756e20323032362030383a30383a343920474d542a0c0a07457870697265731201302a140a06536572766572120a636c6f7564666c6172652a2c0a0c782d72657185756573742d6964121c316c39736e74337833716762742d2d31367465646173646b317a777a2a41	Sent Write Command, Handle: 0x001b (Unknown)
7492	14393.828000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d830a195374726963742d5472616e73706f72742d536563757269747912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a180a10436f6e74656e742d456e636f64696e671204677a6970dda300	Sent Write Command, Handle: 0x001b (Unknown)
7497	14393.923000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9040	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
7499	14394.094000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9100	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
7500	14394.094000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d8400078e0f2c9a836201010103422701037a0f01ff12bf4e32bc4e086410c8011acd475b7b2265706f63685365636f6e6473223a313738313737333230302c226465736372697074696f6e223a2250726576616c656e74656d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a33302c2277696e64223a7b227370656564223a7b2276616c7565223a342e31313535322c22756e697473223a224d45544552535f5045525f5345	Sent Write Command, Handle: 0x001b (Unknown)
7501	14394.095000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d85434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a33352c2267ff7573745370656564223a7b2276616c7565223a372e373136362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31332c22646577506f696e74223a7b2276616c7565223a31352e302c22756e697473223a2243454c53495553227d2c227576496e646578223a362e3339362c2272656c617469766548756d6964697479223a33382c226665656c734c696b6554656d7065726174757265223a7b2276616c756522	Sent Write Command, Handle: 0x001b (Unknown)
7502	14394.095000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d863a33312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473ff223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3131343436382c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a37302c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b	Sent Write Command, Handle: 0x001b (Unknown)
7503	14394.095000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d872265706f63685365636f6e6473223a313738313737363830302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33322e32323232323232323232323232322c22756e6974ff73223a2243454c53495553227d2c2270726563697050726f62223a33302c2277696e64223a7b227370656564223a7b2276616c7565223a342e31313535322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c2264697265637469	Sent Write Command, Handle: 0x001b (Unknown)
7504	14394.095000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d886f6e223a33352c22677573745370656564223a7b2276616c7565223a372e373136362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31342e3434343434343434343434343434352c22756e697473223a2243454c53495553227dff2c227576496e646578223a382e3030332c2272656c617469766548756d6964697479223a33352c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473	Sent Write Command, Handle: 0x001b (Unknown)
7505	14394.096000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d89223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3130323835382c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a36332c226365696c696e67ff486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a31373831373830343030	Sent Write Command, Handle: 0x001b (Unknown)
7506	14394.096000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d8a2c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33332e3333333333333333333333333333362c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a32352c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c2264697265ff6374696f6e537472696e67223a224e45222c22646972656374696f6e223a34332c226775737453	Sent Write Command, Handle: 0x001b (Unknown)
7507	14394.096000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d8b70656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31332e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c227576496e646578223a382e3733352c2272656c617469766548756d6964697479223a33312c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33332e3333333333333333333333333333362c22756e69747322ff3a2243454c53495553227d	Sent Write Command, Handle: 0x001b (Unknown)
7508	14394.096000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d8c2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3039313234362c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35372c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313738343030302c226465736372697074696f6e	Sent Write Command, Handle: 0x001b (Unknown)
7509	14394.097000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d8d223a225061727a69616c6d656e746520ff6e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a32302c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34332c22677573745370656564223a7b2276616c756522	Sent Write Command, Handle: 0x001b (Unknown)
7510	14394.097000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d8e3a392e37373433362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6eff223a392c22646577506f696e74223a7b2276616c7565223a31332e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c227576496e646578223a382e3435372c2272656c617469766548756d6964697479223a32382c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a	Sent Write Command, Handle: 0x001b (Unknown)
7511	14394.097000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d8f7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3037393633362c22756e69747322ff3a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35302c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313738373630302c226465736372697074696f6e223a2250726576616c656e7465	Sent Write Command, Handle: 0x001b (Unknown)
7512	14394.097000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d906d656e746520736572656e6f222c2274656d70223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a31352c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239ff393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34332c22677573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f	Sent Write Command, Handle: 0x001b (Unknown)
7513	14394.098000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d915045525f5345434f4e44227d7d2c2269636f6e223a352c22646577506f696e74223a7b2276616c7565223a31322e3737373737373737373737373737372c22756e697473223a2243454c53495553227d2c227576496e646578223a372e3239352c2272656c617469766548756d6964697479223a32362c226665656c734c696bff6554656d7065726174757265223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072	Sent Write Command, Handle: 0x001b (Unknown)
7514	14394.098000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d92657373757265223a7b2276616c7565223a33302e3036323534362c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34342c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a31373831ff3739313230302c226465736372697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2274656d70223a7b2276616c7565223a33352e302c22756e	Sent Write Command, Handle: 0x001b (Unknown)
7515	14394.098000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d93697473223a2243454c53495553227d2c2270726563697050726f62223a31302c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34392c22677573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d4554ff4552535f5045525f5345434f4e44227d7d2c2269636f6e223a352c22646577506f696e74223a7b227661	Sent Write Command, Handle: 0x001b (Unknown)
7516	14394.184000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9136000211010499b413038162010101010103369300	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
7518	14394.185000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d946c7565223a31312e3636363636363636363636363636362c22756e697473223a2243454c53495553227d2c227576496e646578223a352e3530332c2272656c617469766548756d6964697479223a32352c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e303435349b35342c22756e697473223a22494e	Sent Write Command, Handle: 0x001b (Unknown)
7519	14394.185000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9d95434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33392c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313739343830302c226465736372697074696f6e22ba5300	Sent Write Command, Handle: 0x001b (Unknown)
7522	14394.193000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9240	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
7525	14394.199000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9380	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
7526	14394.199000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9dc0	Sent Write Command, Handle: 0x001b (Unknown)
7530	14394.207000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							94c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
7532	14394.276000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							95b700021101049ab413038362010101010103b34e00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
7533	14394.276000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9e160007590b2c9b846201010103450b0103450b01ff12c21632bf16086410c8011acc0f5b7b226461794f665765656b223a342c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2273756d6d617279223a225061727a69616c6d656e7465206e75766f6c6f736f2e2056656e746920766172696162696c6920342d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33352e35353535353535353535353535362c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32352e302c22756e69	Sent Write Command, Handle: 0x001b (Unknown)
7534	14394.277000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9e177473223a2243454c53495553227d2c2270726563697050726f62223a31352c2269636f6e223a392c2265706f636853ff756e72697365223a313738313735333433382c2265706f636853756e736574223a313738313830393430372c2277696e64223a7b227370656564223a7b2276616c7565223a31302c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3134367d2c2268756d6964697479223a36307d2c7b226461794f665765656b223a352c226465736372	Sent Write Command, Handle: 0x001b (Unknown)
7535	14394.277000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9e18697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2273756d6d617279223a2250726576616c656e74656d656e746520736572656e6f2e2056656e74692076ff6172696162696c6920322d3139206b6d2f682e222c2268696768223a7b2276616c7565223a33362e3636363636363636363636363636342c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32362e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a352c	Sent Write Command, Handle: 0x001b (Unknown)
7536	14394.277000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9e192265706f636853756e72697365223a313738313833393834342c2265706f636853756e736574223a313738313839353832352c2277696e64223a7b227370656564223a7b2276616c7565223a31302c22756e697473223a224b494c4f4d45544552535f5045525fff484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3133357d2c2268756d6964697479223a36307d2c7b226461794f665765656b223a362c226465736372697074696f6e223a22536572656e6f222c2273756d6d617279223a22536572656e6f2e2056656e74	Sent Write Command, Handle: 0x001b (Unknown)
7537	14394.277000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9e1a6920766172696162696c6920362d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33382e3333333333333333333333333333362c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32382e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c22ff70726563697050726f62223a302c2269636f6e223a332c2265706f636853756e72697365223a313738313932363235332c2265706f636853756e736574223a313738313938323234322c2277696e64223a7b227370656564223a7b2276616c	Sent Write Command, Handle: 0x001b (Unknown)
7538	14394.278000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9e1b7565223a31312c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3133307d2c2268756d6964697479223a34377d2c7b226461794f665765656b223a372c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2273756d6d617279223a225061ff727a69616c6d656e7465206e75766f6c6f736f2e2056656e746920532d4e20322d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33372e3737373737	Sent Write Command, Handle: 0x001b (Unknown)
7539	14394.278000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9e1c3737373737373737382c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32382e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a392c2265706f636853756e72697365223a313738323031323636342c2265706f636853756e736574223a313738323036383635362c2277696e64223a7b227370656564223a7b2276616c7565223a392c22756e69ff7473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e5374	Sent Write Command, Handle: 0x001b (Unknown)
