frame.number	frame.time_relative	btatt.opcode	btatt.handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	_ws.col.info
34949	17093.904000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34950	17093.906000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34954	17093.913000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34957	17093.920000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34959	17093.994000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34975	17094.264000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34976	17094.266000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34978	17094.267000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
35132	17094.538000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
35135	17094.627000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
35183	17094.714000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
35185	17095.167000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
37535	17346.204000000	0x11	0x000b,0x000e,0x003a,0x005d						0x2800	7dfc80007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0080fc7d,7dfc70007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0070fc7d,7dfc60007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0060fc7d,7dfc90007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0090fc7d	Rcvd Read By Group Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown
37715	17348.488000000	0x12	0x0017		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0017 (Unknown: Unknown)
37725	17348.577000000	0x13	0x0017		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0017 (Unknown: Unknown)
37726	17348.577000000	0x12	0x001a		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x001a (Unknown: Unknown)
37727	17348.637000000	0x13	0x001a		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x001a (Unknown: Unknown)
37728	17348.637000000	0x12	0x001d		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x001d (Unknown: Unknown)
37730	17348.697000000	0x13	0x001d		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x001d (Unknown: Unknown)
37731	17348.697000000	0x12	0x0020		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0020 (Unknown: Unknown)
37735	17348.784000000	0x13	0x0020		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0020 (Unknown: Unknown)
37736	17348.784000000	0x0a	0x000d		7dfc80007d1c495186aa8d9728f8d66c						Sent Read Request, Handle: 0x000d (Unknown: Unknown)
37738	17348.874000000	0x0b	0x000d		7dfc80007d1c495186aa8d9728f8d66c						Rcvd Read Response, Handle: 0x000d (Unknown: Unknown)
37739	17348.874000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
37740	17348.934000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
37743	17348.934000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
37744	17348.935000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
37745	17348.935000000	0x12	0x0037		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0037 (Unknown: Unknown)
37747	17348.994000000	0x13	0x0037		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0037 (Unknown: Unknown)
37748	17348.994000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
37750	17349.054000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
37751	17349.055000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
37752	17349.055000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
37753	17349.055000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
37755	17349.114000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
37756	17349.115000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
37757	17349.115000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
37758	17349.115000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
37761	17349.174000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
37762	17349.174000000	0x12	0x0036		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0036 (Unknown: Unknown)
37763	17349.175000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
37764	17349.175000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
37766	17349.234000000	0x13	0x0036		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0036 (Unknown: Unknown)
37767	17349.234000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
37781	17349.354000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
37782	17349.355000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
37783	17349.355000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
37784	17349.355000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
37793	17349.536000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
37794	17349.537000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
37795	17349.537000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
37796	17349.537000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
37803	17349.714000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
37804	17349.714000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
37805	17349.715000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
37861	17350.346000000	0x11	0x000b,0x000e,0x003a,0x005d						0x2800	7dfc80007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0080fc7d,7dfc70007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0070fc7d,7dfc60007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0060fc7d,7dfc90007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0090fc7d	Rcvd Read By Group Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown
38339	17960.111000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38341	17960.111000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38376	17960.686000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38389	17961.313000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38392	17961.406000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38472	17992.692000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38474	17992.692000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38475	17992.692000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38476	17992.692000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38483	17992.814000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38485	17992.815000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38486	17992.816000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38487	17992.818000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38488	17992.819000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38489	17992.820000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38494	17992.994000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38497	17993.174000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38500	17993.446000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38502	17993.624000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38505	17993.806000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38522	17993.903000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38524	17994.164000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38525	17994.164000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38547	17994.263000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38550	17994.269000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38554	17994.275000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38556	17994.344000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38573	17994.443000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38576	17994.449000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38579	17994.614000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38580	17994.614000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38610	17994.885000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38612	17994.886000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38615	17994.975000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38618	17994.983000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38621	17995.154000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38635	17995.253000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38638	17995.334000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38639	17995.334000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38725	18035.383000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38727	18035.565000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38731	18035.744000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38733	18036.013000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38734	18036.013000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38757	18114.011000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38772	18114.582000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38774	18114.671000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
38776	18114.764000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
39069	18218.535000000	0x12	0x0017		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0017 (Unknown: Unknown)
39078	18218.625000000	0x13	0x0017		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0017 (Unknown: Unknown)
39079	18218.625000000	0x12	0x001a		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x001a (Unknown: Unknown)
39080	18218.684000000	0x13	0x001a		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x001a (Unknown: Unknown)
39081	18218.684000000	0x12	0x001d		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x001d (Unknown: Unknown)
39083	18218.744000000	0x13	0x001d		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x001d (Unknown: Unknown)
39084	18218.744000000	0x12	0x0020		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0020 (Unknown: Unknown)
39088	18218.804000000	0x13	0x0020		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0020 (Unknown: Unknown)
39089	18218.804000000	0x0a	0x000d		7dfc80007d1c495186aa8d9728f8d66c						Sent Read Request, Handle: 0x000d (Unknown: Unknown)
39091	18218.864000000	0x0b	0x000d		7dfc80007d1c495186aa8d9728f8d66c						Rcvd Read Response, Handle: 0x000d (Unknown: Unknown)
39092	18218.864000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
39093	18218.926000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
39096	18218.926000000	0x12	0x0037		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0037 (Unknown: Unknown)
39097	18218.927000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
39098	18218.927000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
39099	18218.954000000	0x13	0x0037		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0037 (Unknown: Unknown)
39100	18218.954000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
39103	18219.014000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
39104	18219.014000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
39105	18219.014000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
39106	18219.015000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
39108	18219.074000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
39109	18219.074000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
39110	18219.074000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
39111	18219.075000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
39113	18219.134000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
39114	18219.134000000	0x12	0x0036		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0036 (Unknown: Unknown)
39115	18219.134000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
39116	18219.134000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
39118	18219.194000000	0x13	0x0036		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0036 (Unknown: Unknown)
39119	18219.194000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
39120	18219.254000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
39121	18219.254000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
39122	18219.254000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
39123	18219.255000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
39126	18219.314000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
39127	18219.314000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
39128	18219.314000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
39129	18219.315000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
39131	18219.374000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
39132	18219.434000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
39133	18219.434000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
39214	18222.167000000	0x11	0x000b,0x000e,0x003a,0x005d						0x2800	7dfc80007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0080fc7d,7dfc70007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0070fc7d,7dfc60007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0060fc7d,7dfc90007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0090fc7d	Rcvd Read By Group Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown
39314	18224.204000000	0x11	0x000b,0x000e,0x003a,0x005d						0x2800	7dfc80007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0080fc7d,7dfc70007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0070fc7d,7dfc60007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0060fc7d,7dfc90007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0090fc7d	Rcvd Read By Group Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown
43060	18493.481000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43064	18494.289000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43118	18494.559000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43119	18494.560000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43120	18494.560000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43122	18494.739000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43130	18495.370000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43134	18495.549000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
43135	18495.639000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46278	18869.739000000	0x11	0x0019,0x0023,0x002f,0x0034,0x0039	0x1805	7905f431b5ce4e99a40f4b1e122d00d0,89d3502b0f36433a8ef4c502ad55f8dc,d0611e78bbb44591a5f8487910ae4366,9fa480e0496745429390d343dc5d04ae				0x2800	d0002d121e4b0fa4994eceb531f40579,dcf855ad02c5f48e3a43360f2b50d389,6643ae107948f8a59145b4bb781e61d0,ae045ddc43d3909342456749e080a49f,8f3610505fab1689774f822fedd50c41	Sent Read By Group Type Response, Attribute List Length: 5, Unknown, Unknown, Unknown, Unknown, Unknown
46293	18869.799000000	0x01	0x003e		410cd5ed2f824f778916ab5f5010368f				0x2800		Sent Error Response - Attribute Not Found, Handle: 0x003e (Unknown: Unknown)
46325	18870.221000000	0x09	0x0101,0x0102,0x0103,0x0104		7dfc90007d1c495186aa8d9728f8d66c,7dfc90007d1c495186aa8d9728f8d66c,7dfc90007d1c495186aa8d9728f8d66c,7dfc90007d1c495186aa8d9728f8d66c	0x0a,0x10		6e400002b5a3f393e0a9e50e24dcca9e,6e400002b5a3f393e0a9e50e24dcca9e	0x2803,0x2803,0x2803	9ecadc240ee5a9e093f3a3b50200406e,9ecadc240ee5a9e093f3a3b50300406e	Rcvd Read By Type Response, Attribute List Length: 2, Nordic UART Tx, Nordic UART Rx
46330	18870.279000000	0x05	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e		fb349b5f800000800010000002290000	Rcvd Find Information Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46331	18870.279000000	0x12	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Sent Write Request, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46335	18870.339000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
